wins,loss
44,49
18,17
45,40
148,160
28,19
119,93
69,68
35,33
34,16
80,78
28,21
105,109
37,41
18,25
96,84
15,15
58,24
79,59
28,17
66,47
47,49
31,41
24,38
25,15
57,47
34,48
43,40
28,24
112,106
32,28
46,33
14,15
21,11
86,63
10,19
5,5
71,79
43,49
118,116
50,32
19,24
101,81
87,66
65,81
82,85
8,4
103,103
22,20
65,67
21,19
95,84
70,76
13,19
22,8
40,36
28,29
26,21
78,54
52,53
45,38
13,12
97,74
29,17
26,9
111,107
27,35
17,14
32,38
29,27
74,53
26,23
42,48
44,26
72,63
36,24
80,70
39,35
75,76
23,18
23,12
27,29
68,76
111,99
62,57
47,32
22,25
33,24
46,52
35,36
59,44
19,16
93,92
63,77
34,33
102,96
15,16
168,162
30,27
20,26
21,16
114,81
133,119
75,68
70,68
32,38
17,18
42,30
105,114
128,115
14,17
48,37
59,67
57,46
51,34
81,104
17,11
24,23
20,17
86,72
64,57
54,40
56,44
34,33
76,96
22,15
65,40
29,29
103,96
53,66
116,109
45,39
56,32
31,26
8,5
20,17
96,105
172,169
94,80
23,14
159,156
59,49
65,57
111,85
67,63
28,21
16,11
24,22
30,29
46,43
33,29
32,27
29,22
67,49
46,33
47,24
6,6
36,44
96,112
21,24
19,15
27,17
100,102
30,30
36,19
21,19
159,122
59,67
274,232
62,65
65,56
10,14
7,3
92,91
67,84
136,116
29,34
51,46
63,51
145,123
10,8
32,30
47,26
161,178
124,134
35,48
62,67
70,68
40,37
46,53
45,52
25,25
8,2
35,34
29,34
45,56
8,11
117,119
42,29
31,28
37,34
43,42
63,50
115,131
138,124
18,15
85,72
35,32
73,66
20,11
22,18
51,48
94,91
6,5
16,14
60,63
35,36
66,73
96,65
27,19
88,102
43,55
46,58
36,36
25,23
40,27
53,36
207,185
19,10
64,62
95,83
30,29
73,77
119,79
47,41
31,28
120,150
37,29
41,29
33,27
52,55
48,62
51,24
21,22
54,51
44,33
127,113
116,113
39,39
19,20
44,30
17,13
35,19
82,87
81,77
36,46
36,24
43,27
33,35
61,62
8,6
22,23
85,64
17,15
52,63
76,64
60,54
12,17
34,29
15,10
48,57
253,245
37,45
84,72
33,15
48,52
41,21
56,46
92,104
16,8
11,7
147,152
60,59
92,83
111,120
26,11
30,31
17,20
41,49
96,102
19,13
83,62
56,56
42,31
21,8
71,66
67,69
39,51
72,77
56,42
21,13
27,38
79,67
113,106
44,34
51,38
45,52
76,69
87,91
32,31
37,22
34,30
32,21
113,107
18,21
51,41
61,52
68,67
19,7
76,75
38,42
10,7
98,87
19,13
25,24
60,69
45,33
43,34
52,42
88,78
29,30
24,22
62,44
37,33
58,71
42,39
37,19
142,148
95,103
23,22
74,73
58,48
51,60
150,149
92,71
48,21
28,23
14,14
29,30
76,45
46,45
22,17
69,63
16,8
113,101
65,49
82,75
72,81
63,78
44,47
99,90
54,38
17,11
56,37
18,7
39,50
59,32
43,39
26,29
70,76
27,14
18,24
19,25
29,27
37,31
183,173
46,54
82,71
26,35
78,102
69,71
31,39
61,22
45,30
37,36
25,14
57,64
20,13
150,145
75,77
53,63
78,61
22,16
38,35
21,15
63,37
41,42
72,86
27,16
51,47
84,81
145,153
53,43
76,61
25,21
26,38
33,22
28,42
27,26
22,25
20,8
10,14
60,64
50,37
29,30
59,57
46,32
62,54
45,51
67,61
10,20
21,21
53,49
18,13
104,107
47,52
30,22
77,82
40,25
44,57
145,144
20,20
39,36
36,34
26,39
39,42
16,31
20,28
25,15
42,30
71,58
37,30
53,54
113,111
74,60
38,32
58,49
9,13
62,42
25,34
82,102
65,80
18,11
43,33
67,43
23,26
52,46
88,75
58,48
28,28
25,22
90,80
110,95
39,35
107,93
152,133
16,17
87,66
29,17
26,9
111,107
27,35
17,14
55,55
22,17
10,6
29,35
14,13
24,29
82,90
89,71
40,30
151,142
25,20
43,27
73,59
20,16
74,69
32,27
44,36
46,54
54,52
8,9
122,132
15,10
33,20
37,32
23,9
31,33
108,72
74,65
18,19
15,7
36,26
17,20
48,48
33,5
34,27
18,13
94,84
50,47
86,90
14,7
80,65
51,48
55,64
5,10
103,88
27,22
57,53
38,38
80,77
65,73
86,65
15,11
21,22
70,63
55,55
17,25
150,149
37,25
63,81
70,74
46,54
17,13
39,45
80,100
91,81
16,11
37,43
45,48
19,13
64,56
55,41
32,34
64,60
109,81
40,31
59,67
217,218
68,55
93,93
25,20
17,17
57,53
74,33
11,7
80,90
31,39
55,53
7,3
58,66
95,76
15,6
33,27
64,54
36,48
98,111
101,81
30,38
33,35
26,31
57,45
21,19
17,26
106,100
17,8
88,77
35,24
15,9
102,102
73,59
75,53
26,21
38,32
31,19
61,57
35,23
83,86
60,55
39,35
8,9
89,82
107,110
37,31
14,14
61,58
86,79
34,31
27,16
69,76
52,38
57,47
35,22
125,99
41,44
51,40
20,18
13,14
66,58
66,60
124,127
60,50
38,39
115,98
60,46
43,46
22,13
45,54
30,28
91,91
23,14
40,16
30,20
17,8
48,45
11,11
79,76
81,86
23,20
32,44
67,79
82,47
37,34
36,49
37,26
66,59
33,36
25,24
34,23
38,33
8,3
33,24
28,18
22,26
86,67
16,9
43,45
30,40
53,64
45,41
13,12
73,65
115,113
78,85
68,54
57,29
42,45
24,18
60,60
36,28
55,52
152,156
22,23
82,77
28,33
92,72
102,110
36,29
55,55
9,13
64,44
58,50
34,29
15,10
48,57
253,245
37,45
81,89
36,19
21,17
224,202
28,36
78,46
24,22
87,59
26,29
40,33
29,34
4,6
21,17
14,10
43,47
90,83
88,66
53,38
34,30
95,77
126,126
32,20
40,31
46,41
103,68
26,14
34,20
46,39
25,30
41,54
120,88
134,115
21,29
27,39
26,39
28,16
30,34
5,5
52,59
69,69
53,30
16,22
25,26
39,31
34,44
17,11
31,24
58,71
64,81
19,19
59,36
18,6
10,14
32,27
23,33
27,21
105,113
71,62
51,37
96,93
45,43
117,115
82,42
48,49
118,113
39,38
63,45
45,32
54,47
106,106
21,14
55,35
50,33
83,93
61,51
50,48
62,64
14,16
110,106
56,44
59,54
16,10
162,118
36,45
58,52
7,6
23,25
59,63
52,46
99,89
27,29
16,16
34,35
86,79
33,32
22,32
162,152
31,13
16,10
53,42
20,13
84,73
78,66
22,23
69,81
33,36
53,42
26,19
34,32
29,19
34,40
28,19
55,40
34,25
63,60
26,11
31,36
78,62
67,50
33,20
78,57
33,40
48,37
76,89
102,49
29,31
98,43
99,123
67,50
57,65
21,14
113,115
30,26
119,82
125,128
62,86
25,20
78,83
47,39
121,121
83,80
42,41
79,82
57,72
23,15
22,5
71,56
131,137
103,83
51,49
95,107
27,17
23,12
8,11
64,61
111,105
36,16
150,136
125,102
36,44
31,28
43,34
4,7
22,43
141,133
63,73
67,72
51,42
53,35
42,29
35,44
33,13
16,14
80,71
94,77
31,38
65,66
35,26
83,88
33,31
10,8
83,66
188,183
123,115
68,65
44,44
39,30
12,10
121,103
95,99
21,11
26,31
6,10
48,54
42,40
27,31
24,38
52,40
50,46
63,81
55,55
22,17
10,6
29,35
14,13
36,36
33,32
42,48
21,25
54,66
103,103
53,46
36,29
18,12
13,14
42,39
27,27
26,17
34,27
21,19
41,21
91,81
18,10
36,26
38,22
19,17
97,85
111,92
32,38
62,85
32,45
39,45
15,14
102,100
14,14
18,14
33,16
41,28
41,37
71,46
28,15
166,175
33,26
72,68
105,88
37,32
9,3
89,83
18,6
20,15
64,52
45,26
93,105
74,64
47,51
60,60
33,37
174,179
15,17
119,82
47,37
134,109
87,70
136,125
32,26
47,42
94,69
109,131
89,51
69,79
43,36
58,47
80,61
35,24
113,120
52,35
73,72
84,76
77,68
29,21
16,15
43,39
47,39
72,75
109,102
21,15
15,25
43,69
39,23
40,38
68,68
80,65
93,80
121,161
57,55
34,42
107,117
43,31
46,44
17,14
89,82
28,28
13,1
67,72
77,57
24,14
82,55
26,15
19,16
26,25
86,68
63,39
45,41
45,52
45,35
195,182
46,55
19,9
31,32
86,93
44,33
27,16
17,22
44,41
27,28
37,42
49,59
64,54
88,113
87,88
51,52
75,71
28,25
73,75
22,11
44,32
205,217
45,22
20,18
38,30
40,40
71,56
99,105
129,132
54,45
73,50
74,46
27,32
45,26
13,18
66,55
41,39
36,40
55,60
72,64
43,54
36,35
98,72
15,22
21,22
37,35
33,30
21,7
32,22
42,41
79,93
9,4
51,36
142,110
35,45
37,38
155,146
77,50
23,23
48,44
18,14
41,27
44,55
68,46
50,42
25,27
50,40
31,26
51,34
50,48
45,39
33,26
63,64
32,20
53,39
133,131
31,19
9,12
31,27
203,165
51,53
114,113
92,90
15,13
36,35
83,71
27,23
148,138
26,33
58,61
81,89
36,19
21,17
224,202
28,36
74,63
27,26
40,49
31,33
25,25
95,85
82,65
27,42
48,43
100,75
51,67
18,6
23,25
105,87
38,15
62,58
38,37
44,40
116,93
31,25
7,7
30,28
27,18
29,15
47,45
59,44
29,27
72,78
60,61
14,14
36,39
38,42
29,17
51,47
51,43
48,56
24,16
180,123
145,137
36,25
28,36
93,111
165,158
111,125
32,36
17,17
40,36
47,45
98,105
35,37
107,83
112,145
31,31
27,21
25,20
164,159
49,40
29,12
65,59
32,40
86,74
6,5
25,27
25,22
36,22
95,104
28,31
63,54
56,55
43,42
70,58
62,62
90,83
45,45
106,96
61,64
101,99
57,55
65,62
27,20
29,29
71,65
42,22
11,13
33,37
117,112
48,35
99,85
48,35
93,78
23,23
41,34
109,103
43,38
34,28
111,118
19,10
50,56
37,40
65,80
53,57
16,8
23,11
212,193
54,42
70,70
66,53
72,70
28,23
38,44
76,39
99,99
45,42
117,94
15,11
40,35
67,71
27,23
43,47
24,24
36,33
114,102
60,75
68,62
121,122
143,125
17,17
106,70
61,47
69,76
70,56
36,28
55,35
28,30
21,26
62,56
20,23
25,30
101,100
29,25
55,38
102,108
79,97
44,40
26,17
34,24
34,27
66,64
66,46
50,46
73,70
77,82
69,80
153,149
22,23
36,21
54,45
18,7
74,66
68,76
49,61
59,56
46,35
110,102
31,35
38,26
20,9
60,45
43,40
45,34
20,24
69,35
135,147
32,36
40,32
35,13
7,6
91,96
92,46
16,20
66,61
33,28
64,56
75,78
29,37
46,52
128,124
65,33
54,38
32,18
17,12
86,75
45,48
30,20
38,28
25,17
33,32
43,37
32,28
71,43
36,36
33,32
42,48
21,25
54,66
62,49
28,35
83,72
82,68
53,55
42,53
28,34
42,44
26,24
57,57
51,33
49,57
40,43
17,11
26,15
30,35
8,7
195,205
37,29
64,89
23,16
31,43
6,5
80,93
68,75
19,13
15,10
39,53
110,93
49,58
32,30
30,20
32,23
137,119
43,34
77,68
16,9
64,72
21,20
52,45
81,66
58,52
35,34
50,59
70,56
27,28
32,33
97,64
85,78
62,36
57,69
50,47
53,42
72,67
59,54
14,9
27,36
35,49
52,57
63,60
21,24
117,97
63,80
24,28
32,30
18,26
16,15
85,72
70,58
40,49
62,47
117,104
88,103
57,63
42,59
22,17
54,44
17,20
43,48
32,33
29,20
75,58
15,14
64,69
81,72
42,47
39,33
15,9
130,120
54,14
34,47
81,70
48,40
13,19
26,26
24,28
27,24
50,41
60,51
25,26
127,87
64,76
97,84
39,48
72,63
19,9
50,31
80,75
26,13
74,70
21,25
92,85
21,11
28,32
37,30
24,21
124,113
32,23
37,43
48,37
30,38
39,34
157,155
23,21
49,48
30,21
148,127
26,16
35,38
44,27
114,123
13,9
34,41
9,10
87,80
28,25
22,18
44,42
19,11
53,44
84,90
21,12
6,6
14,10
33,22
43,33
29,6
105,97
66,46
34,34
121,130
44,50
66,43
96,92
26,28
27,15
125,82
13,8
22,24
22,13
6,5
39,31
87,80
53,45
49,26
58,50
41,30
21,17
87,45
73,81
57,46
30,32
83,79
70,68
139,132
133,109
29,26
11,9
16,23
42,43
38,40
39,30
22,16
49,55
52,47
41,39
36,39
69,68
98,103
81,68
39,44
81,74
66,65
32,28
132,142
62,51
22,19
29,25
47,51
68,68
74,63
27,26
40,49
31,33
25,25
14,18
44,36
20,28
12,17
59,71
79,75
32,34
101,97
16,11
41,49
26,19
90,93
67,36
54,60
193,167
135,114
28,21
45,33
217,211
72,60
31,20
31,7
29,17
78,65
39,28
27,40
82,40
36,34
94,63
32,20
17,9
30,27
98,92
45,34
102,117
27,27
36,21
117,93
56,40
44,28
18,16
76,70
39,45
43,36
85,77
64,90
44,22
98,85
42,53
53,42
27,19
25,32
91,85
40,30
46,13
52,46
8,8
95,101
29,26
80,77
111,84
40,37
83,75
158,135
16,8
23,11
21,10
54,66
100,28
116,131
73,60
51,40
84,73
53,52
88,98
110,93
67,95
123,120
209,191
47,48
51,55
42,38
19,9
20,23
63,29
27,30
41,43
49,43
62,76
82,76
27,23
75,76
29,38
118,57
16,10
39,38
31,25
34,17
45,63
17,16
73,65
39,29
48,41
10,9
16,9
22,22
30,20
48,49
142,142
56,73
61,68
43,35
48,35
63,63
68,62
51,70
84,67
25,27
56,54
33,30
22,20
39,30
57,59
20,23
23,10
4,7
90,74
66,43
33,33
34,36
64,90
45,34
27,19
31,37
28,17
72,61
85,88
143,133
31,34
40,35
101,83
43,23
30,19
46,41
75,76
69,70
73,89
78,86
69,62
45,43
43,44
94,105
56,44
77,84
12,5
84,93
43,38
88,103
38,28
10,20
72,77
44,35
21,12
64,88
59,61
68,67
32,31
70,85
86,104
55,47
33,32
11,12
85,97
45,58
22,19
28,18
110,91
80,78
101,100
54,38
28,27
27,20
74,87
7,3
92,98
33,35
52,40
29,22
69,68
31,33
14,12
8,6
56,44
57,57
56,56
27,23
20,13
29,18
21,19
47,46
62,49
28,35
83,72
82,68
53,55
24,39
26,23
76,82
21,28
17,16
41,42
52,33
14,13
28,28
30,47
60,75
55,69
61,31
48,45
28,36
17,11
64,58
38,37
48,55
16,5
54,47
35,38
19,17
45,55
26,22
123,131
92,90
75,69
77,51
36,33
77,50
29,28
44,51
84,86
18,13
55,58
31,27
17,11
32,35
44,37
61,55
84,97
51,32
23,23
77,78
39,48
67,75
53,34
66,58
28,42
62,50
46,55
113,111
86,98
50,27
22,22
56,36
70,62
15,14
55,46
24,19
72,74
31,30
90,88
52,49
83,77
139,125
45,38
90,73
35,19
17,17
57,75
79,68
106,85
36,51
42,24
91,86
80,72
23,18
54,46
67,68
28,25
75,57
30,20
22,16
32,15
64,57
99,98
94,76
43,42
44,44
61,65
25,25
84,95
19,12
96,63
110,67
60,57
35,42
58,67
28,48
23,24
73,61
36,33
47,45
18,10
111,117
180,165
134,132
86,67
77,68
43,37
137,136
27,37
105,105
25,24
24,11
16,11
20,10
82,68
26,31
67,76
103,112
33,35
95,86
89,74
101,69
47,58
69,31
27,24
49,35
50,62
32,34
27,31
17,9
68,66
55,60
50,36
27,38
78,86
21,17
107,83
41,37
46,66
39,35
31,28
38,14
47,50
67,69
43,8
5,5
27,31
91,85
96,101
122,128
29,38
88,76
63,40
60,65
24,21
60,63
47,26
101,81
25,16
131,138
11,9
9,1
25,9
50,43
14,13
64,52
23,27
64,74
20,16
36,38
36,29
62,47
27,26
50,32
30,28
37,30
30,14
22,17
172,169
59,42
111,101
109,101
122,117
18,10
7,3
65,64
36,38
26,24
37,31
46,40
20,16
105,69
56,39
30,26
182,192
14,18
44,36
20,28
12,17
59,71
77,42
141,115
105,104
96,83
29,19
60,65
126,121
30,33
135,122
56,41
20,12
81,85
109,96
74,65
24,30
25,9
85,81
78,72
69,53
18,25
24,14
17,15
29,31
121,57
24,9
36,33
24,25
156,147
11,16
71,67
77,82
46,45
14,12
8,12
26,24
15,13
50,55
30,38
23,9
30,27
55,34
75,72
7,5
33,30
32,33
20,21
21,18
20,22
82,80
48,57
22,23
55,61
21,20
8,15
53,50
19,14
34,28
44,42
30,27
46,37
61,61
96,76
100,102
27,27
30,23
33,25
28,22
106,108
20,20
24,20
51,45
44,49
181,178
44,41
59,39
34,40
41,36
95,85
40,34
29,22
105,89
36,29
20,16
142,156
50,66
75,87
74,99
20,14
32,30
33,28
66,66
20,12
98,74
136,86
61,65
55,38
48,55
17,8
95,99
48,39
35,30
54,38
8,2
32,38
27,12
120,119
41,48
31,29
25,31
60,49
52,40
45,45
35,43
78,93
49,48
53,65
18,23
25,34
71,47
7,8
36,26
18,10
56,40
85,79
80,74
53,38
126,108
32,23
35,30
49,36
8,11
55,41
97,97
46,43
61,56
30,43
23,26
41,39
118,114
24,29
80,85
42,49
33,24
81,74
34,22
86,91
40,21
127,136
24,31
36,31
74,76
19,23
101,95
53,51
48,62
30,34
144,132
89,62
31,21
30,29
34,30
104,80
65,52
16,11
45,58
56,54
25,21
15,20
100,103
65,61
40,33
74,90
27,9
62,60
52,46
33,33
79,93
24,14
67,59
38,34
120,116
56,64
69,70
78,89
49,51
86,75
30,16
54,29
18,19
71,74
68,55
105,93
21,23
30,28
75,82
29,29
77,76
7,3
52,51
63,56
24,39
26,23
76,82
21,28
17,16
42,51
16,23
35,13
66,60
12,8
20,13
51,65
43,31
64,38
47,39
61,73
79,76
23,28
67,74
129,115
94,90
47,58
40,31
38,64
90,74
56,49
48,41
71,72
27,33
24,14
90,80
17,12
30,16
35,41
68,57
31,40
35,41
32,33
30,24
105,108
20,12
43,41
54,39
132,147
21,22
51,41
97,91
94,62
19,14
22,15
27,22
32,25
59,41
31,36
29,37
19,14
68,75
29,29
116,113
73,72
31,27
34,35
59,65
42,36
95,92
66,59
116,109
86,55
51,68
55,49
50,52
44,53
72,68
48,43
56,35
56,80
43,46
62,57
38,22
19,9
87,70
24,28
83,61
71,76
113,116
92,93
19,6
37,25
20,20
17,13
90,93
45,32
49,46
32,41
98,93
15,10
28,32
55,49
48,34
60,48
74,87
33,31
31,25
39,30
97,90
21,29
28,19
25,27
97,77
24,26
111,114
27,31
80,52
81,69
29,30
41,44
27,34
22,8
25,18
9,16
122,126
23,14
54,49
77,74
18,13
55,40
27,28
8,6
78,65
48,52
45,43
27,23
100,104
61,63
130,132
39,34
19,16
57,67
50,29
36,39
66,63
8,7
33,25
120,141
23,29
26,8
37,42
25,25
29,23
43,24
24,36
49,36
43,48
92,84
35,45
41,43
19,11
24,15
52,53
30,19
66,66
57,56
54,46
28,22
64,62
33,34
15,17
33,26
33,40
31,13
22,23
38,18
45,39
87,70
37,40
29,22
33,36
6,9
67,71
57,67
47,46
134,114
26,25
33,14
83,97
129,114
217,213
52,42
31,20
33,27
30,27
22,18
62,79
29,31
19,17
64,47
21,18
31,23
111,106
46,28
52,48
56,35
66,58
45,37
24,41
77,42
141,115
105,104
96,83
29,19
88,82
38,53
56,55
17,11
34,23
59,49
21,14
46,37
107,105
47,54
15,17
16,9
52,40
107,116
49,61
38,36
44,45
44,33
31,32
54,27
68,61
41,28
66,66
46,52
147,136
76,63
73,84
88,58
124,91
14,5
42,50
26,28
42,37
93,89
47,38
48,55
32,18
44,31
36,41
18,15
41,40
65,61
53,51
42,39
5,6
43,42
16,5
22,20
35,36
63,56
22,13
28,14
79,73
83,78
48,42
22,10
18,7
36,39
26,13
39,32
165,141
13,3
54,43
19,20
70,63
92,83
101,89
78,82
97,85
36,35
49,46
26,20
86,37
17,7
14,12
30,17
107,97
23,26
79,64
12,5
42,36
24,34
23,34
39,50
72,57
61,67
44,34
43,47
54,35
85,78
37,52
39,28
77,85
72,77
50,52
80,63
126,100
66,57
28,28
35,38
28,25
83,90
21,15
20,22
2,10
54,46
69,53
25,20
59,49
23,24
79,72
48,42
51,46
42,45
22,24
47,62
61,55
43,57
71,67
58,48
23,19
40,33
66,41
20,22
75,88
53,48
26,29
38,53
99,96
14,20
41,41
7,3
32,30
46,45
88,101
19,25
17,9
35,34
25,30
10,12
5,10
60,50
52,59
59,50
83,77
45,42
22,16
5,12
83,82
57,49
31,27
119,117
110,93
37,32
24,32
91,90
74,88
73,66
180,166
49,45
43,41
44,49
80,83
33,24
99,113
44,22
26,28
109,89
59,41
22,24
64,70
81,74
62,41
78,72
89,104
21,10
34,23
64,79
40,53
103,109
72,81
7,13
94,82
39,27
37,26
20,14
38,40
19,20
32,26
58,65
44,37
83,73
45,54
18,13
21,27
122,147
40,24
55,54
40,63
34,28
42,51
16,23
35,13
66,60
12,8
8,6
252,273
21,24
18,8
26,20
82,50
92,54
26,28
33,31
107,113
50,29
28,25
57,51
21,18
49,45
32,29
26,21
31,36
109,109
25,25
54,53
62,49
74,73
40,50
38,40
55,61
69,53
7,3
93,101
93,90
66,61
71,69
35,26
21,23
98,90
70,76
42,24
24,10
20,25
55,48
33,20
77,58
32,27
73,63
46,40
42,52
43,21
81,86
46,43
51,32
21,12
62,72
21,12
25,18
114,116
28,19
25,18
84,81
64,72
28,31
18,25
102,79
95,77
39,35
96,83
30,24
34,30
100,101
30,45
47,50
91,87
24,24
54,53
16,12
24,20
51,44
111,113
54,51
87,87
93,88
58,40
38,29
51,54
47,39
38,43
25,23
49,41
130,115
76,90
34,41
149,137
21,13
59,52
27,33
36,28
57,57
58,48
96,89
163,192
32,26
88,91
106,111
55,45
18,16
14,20
42,36
53,48
128,102
76,72
31,28
43,48
69,67
62,70
101,96
13,11
106,111
17,22
29,18
37,31
23,7
26,16
27,23
67,80
65,76
93,82
79,61
12,23
25,11
20,21
29,34
25,22
80,78
33,39
77,82
48,30
115,95
76,67
71,38
37,42
198,187
53,54
73,92
74,60
55,40
36,14
64,41
44,43
29,17
12,12
87,68
11,21
24,12
42,45
23,12
61,60
36,43
88,91
19,16
63,63
41,42
207,221
78,61
23,15
25,26
20,27
17,17
48,46
87,69
27,27
16,11
49,35
100,97
16,17
65,67
21,14
21,14
45,52
41,30
75,58
42,48
20,15
30,34
87,94
65,72
10,4
44,26
32,35
18,18
38,19
91,91
52,50
62,71
27,30
64,63
14,11
121,110
17,13
52,40
20,16
72,70
88,82
38,53
56,55
17,11
34,23
57,60
79,73
54,60
7,4
25,19
88,62
29,9
42,21
35,41
187,165
121,107
112,101
34,32
34,24
79,77
60,49
28,20
21,21
33,24
48,62
18,15
79,77
84,55
103,90
34,34
29,25
36,26
100,78
17,10
11,19
100,112
119,112
67,56
54,47
72,13
75,90
29,29
62,58
70,61
73,66
44,42
54,49
23,22
44,45
31,15
53,45
24,16
36,33
18,4
27,28
28,13
24,29
17,14
7,5
137,130
28,22
25,25
91,79
16,12
57,84
73,63
55,71
83,84
22,17
15,29
85,82
28,29
30,28
69,86
36,40
19,13
50,38
42,29
129,90
49,30
19,16
67,62
80,71
73,74
13,11
91,96
17,26
54,46
97,88
40,49
70,60
27,14
53,44
40,39
20,5
33,28
80,84
65,73
134,130
10,7
67,65
68,51
168,138
18,9
175,160
39,47
65,72
29,27
27,21
269,272
18,10
103,85
87,60
81,72
18,16
59,45
59,69
93,73
18,13
166,180
40,39
46,25
90,98
47,56
13,12
21,14
233,261
120,130
125,111
114,104
81,76
112,114
43,28
24,17
50,62
42,42
53,45
82,68
32,40
58,54
18,16
9,10
58,33
47,49
38,36
52,42
10,9
33,23
30,27
157,138
125,129
21,19
58,56
81,64
61,63
41,43
63,70
28,19
14,6
40,33
18,23
52,67
16,17
25,23
21,15
42,34
91,120
35,28
75,83
19,16
74,57
103,66
20,15
30,28
14,17
28,20
23,22
22,27
6,5
17,13
58,34
20,18
82,52
41,36
85,67
16,8
18,23
131,135
27,26
49,54
22,30
13,4
22,15
49,52
71,57
69,52
27,22
40,27
53,48
107,122
140,118
38,37
39,37
22,26
20,36
8,6
252,273
21,24
18,8
26,20
45,34
64,77
24,10
29,22
87,98
140,121
42,36
42,16
88,93
26,24
127,148
75,89
27,12
24,27
36,31
67,33
94,56
66,23
87,50
81,47
79,50
105,60
65,22
77,36
114,76
31,48
40,60
37,44
26,24
62,80
37,50
125,92
26,34
23,22
135,111
75,73
22,16
84,89
22,22
67,63
118,135
66,53
31,48
38,27
18,26
157,147
47,37
157,139
7,4
93,93
32,23
148,145
104,91
19,15
11,18
76,85
256,216
26,19
39,41
53,55
152,154
13,22
19,17
7,8
29,25
28,19
18,16
63,62
46,41
76,74
86,103
53,52
71,71
49,46
63,56
20,11
19,15
92,64
6,5
19,20
66,60
57,44
4,6
35,36
69,57
52,59
66,65
19,11
23,17
94,74
48,51
18,22
62,44
21,17
16,13
34,39
31,21
113,103
122,119
12,12
67,64
22,7
88,72
25,31
14,8
110,120
91,92
44,39
22,22
103,90
53,78
84,97
84,84
54,42
25,14
43,35
18,11
19,20
149,120
21,9
77,78
62,39
98,81
70,33
34,34
38,44
71,60
61,62
15,19
53,52
142,111
81,57
44,36
109,97
100,90
41,33
46,43
25,16
35,35
179,159
69,77
63,74
39,33
39,27
54,52
9,15
68,23
106,83
32,20
21,20
36,34
87,97
17,17
72,78
42,42
44,44
57,63
20,16
19,17
94,97
18,19
47,43
33,31
46,47
64,60
94,100
7,8
28,14
25,23
15,8
20,24
10,8
38,50
39,53
112,101
66,61
62,52
44,31
25,14
26,34
217,217
101,94
118,104
22,23
90,92
73,90
24,24
52,37
95,104
88,82
130,116
58,45
19,21
19,11
67,75
81,81
75,56
27,24
24,22
57,49
57,60
79,73
54,60
7,4
25,19
35,47
89,92
32,33
19,17
37,35
14,15
64,23
75,73
133,137
214,212
28,30
136,119
141,111
37,23
55,66
70,83
18,12
89,71
31,27
100,66
132,134
18,35
48,51
42,53
78,48
57,54
70,36
118,119
8,12
76,52
177,201
29,20
69,58
38,35
34,16
80,84
78,38
97,51
112,81
26,19
26,36
67,51
19,14
41,43
76,71
91,76
41,24
67,84
50,57
33,29
15,7
35,40
32,36
104,73
32,9
23,13
100,86
35,38
108,97
78,52
86,77
44,27
83,72
31,26
85,54
43,20
35,17
159,124
41,14
138,112
103,66
99,59
114,125
52,31
110,111
102,92
48,51
23,20
70,48
30,21
77,48
59,31
41,47
14,12
35,43
18,10
88,95
61,37
98,82
54,57
51,42
6,8
8,13
63,44
42,18
52,25
56,37
140,107
83,62
37,52
70,29
34,36
45,36
65,58
23,20
38,32
118,110
69,57
79,67
56,54
47,38
57,34
20,20
58,49
93,89
78,81
50,28
112,68
177,134
24,28
131,90
141,112
187,164
10,6
26,34
106,64
19,10
102,72
39,21
142,97
115,103
72,67
64,13
134,114
19,14
29,31
71,34
113,80
105,111
49,24
86,55
35,31
14,25
146,163
52,55
52,51
241,221
56,62
107,68
51,46
71,24
95,66
80,37
86,62
114,78
68,28
43,53
48,59
27,38
132,139
58,67
15,13
180,148
70,35
91,72
113,71
14,13
138,96
60,21
44,47
94,104
52,41
134,107
121,92
70,33
78,42
103,70
89,71
79,42
48,28
152,118
94,59
78,90
86,75
32,30
38,20
159,135
69,33
97,82
60,12
22,19
140,105
90,77
41,25
48,41
41,32
120,92
193,179
76,34
39,32
45,34
64,77
24,10
29,22
87,98
68,77
55,42
123,128
86,93
82,51
63,58
66,51
8,11
149,116
70,45
78,80
62,54
13,21
55,46
145,172
15,20
63,43
71,78
69,60
51,44
39,45
103,107
154,147
81,80
26,26
38,27
57,51
81,97
25,20
47,27
32,39
44,41
50,52
25,33
14,9
57,59
49,67
68,76
189,183
47,50
27,9
25,17
14,28
17,12
55,3
135,137
20,15
150,148
4,8
27,30
7,10
106,111
25,28
33,30
78,89
47,29
61,82
99,63
73,73
27,20
58,48
66,51
28,26
29,21
8,3
25,16
64,43
66,49
89,72
82,100
46,47
95,109
32,47
29,14
32,45
23,33
51,54
27,19
34,28
36,16
86,104
24,22
140,112
46,52
31,30
54,36
43,33
32,35
38,40
77,71
40,54
30,26
63,59
64,70
29,18
52,40
138,135
120,76
59,44
90,73
6,8
81,68
35,38
17,19
175,190
141,116
70,54
25,17
56,53
29,20
102,86
36,19
61,26
15,9
32,25
94,80
71,49
25,13
5,5
16,20
64,75
38,36
58,53
54,68
33,44
170,114
9,20
23,8
114,95
43,39
53,60
134,119
141,105
75,51
33,28
75,64
33,20
58,50
12,10
78,54
22,28
26,19
24,15
24,29
71,32
29,25
18,19
72,61
41,44
43,46
40,17
65,64
31,20
118,130
25,17
46,30
