wins,loss
0,0.0006133096595349281,0.0006439751425116745
1,0.00671716072606345,0.007053018762366622
2,0.033105807781166764,0.0347610981702251
3,0.09668939808791414,0.10152386799230985
4,0.1853202343041298,0.1945862460193363
5,0.2435622749962608,0.25574038874607385
6,0.22229756786538588,0.23341244625865518
7,0.13912417363262342,0.14608038231425458
8,0.057139942725653564,0.059996939861936244
9,0.01390699255711938,0.014602342184975348
10,0.0015231376641479256,0.001599294547355322
