16.666666666666664,0,0
16.67816409124356,0,0
16.689661515820454,0,0
16.70115894039735,0,0
16.712656364974244,0,0
16.72415378955114,0,0
16.735651214128033,0,0
16.747148638704928,0,0
16.758646063281823,0,0
16.770143487858718,0,0
16.781640912435613,0,0
16.793138337012508,0,0
16.804635761589402,0,0
16.816133186166297,0,0
16.827630610743192,0,0
16.839128035320087,0,0
16.850625459896982,0,0
16.862122884473877,0,0
16.87362030905077,0,0
16.885117733627666,0,0
16.89661515820456,0,0
16.908112582781456,0,0
16.91961000735835,0,0
16.931107431935246,0,0
16.94260485651214,0,0
16.954102281089035,0,0
16.96559970566593,0,0
16.977097130242825,0,0
16.98859455481972,0,0
17.000091979396615,0,0
17.01158940397351,0,0
17.023086828550404,0,0
17.0345842531273,0,0
17.046081677704194,0,0
17.05757910228109,0,0
17.069076526857984,0,0
17.08057395143488,0,0
17.092071376011774,0,0
17.10356880058867,0,0
17.115066225165563,0,0
17.126563649742458,0,0
17.138061074319353,0,0
17.149558498896248,0,0
17.161055923473143,0,0
17.172553348050037,0,0
17.184050772626932,0,0
17.195548197203827,0,0
17.207045621780722,0,0
17.218543046357617,0,0
17.23004047093451,0,0
17.241537895511406,0,0
17.2530353200883,0,0
17.264532744665196,0,0
17.27603016924209,0,0
17.287527593818986,0,0
17.29902501839588,0,0
17.310522442972776,0,0
17.32201986754967,0,0
17.333517292126565,0,0
17.34501471670346,0,0
17.356512141280355,0,0
17.36800956585725,0,0
17.379506990434145,0,0
17.39100441501104,0,0
17.402501839587934,0,0
17.41399926416483,0,0
17.425496688741724,0,0
17.43699411331862,0,0
17.448491537895514,0,0
17.45998896247241,0,0
17.471486387049303,0,0
17.482983811626198,0,0
17.494481236203093,0,0
17.505978660779988,0,0
17.517476085356883,0,0
17.528973509933778,0,0
17.540470934510672,0,0
17.551968359087567,0,0
17.563465783664462,0,0
17.574963208241357,0,0
17.586460632818252,0,0
17.597958057395147,0,0
17.60945548197204,0,0
17.620952906548936,0,0
17.63245033112583,0,0
17.643947755702726,0,0
17.65544518027962,0,0
17.666942604856516,0,0
17.67844002943341,0,0
17.689937454010305,0,0
17.7014348785872,0,0
17.712932303164095,0,0
17.72442972774099,0,0
17.735927152317885,0,0
17.74742457689478,0,0
17.758922001471674,0,0
17.77041942604857,0,0
17.781916850625464,0,0
17.79341427520236,0,0
17.804911699779254,0,0
17.81640912435615,0,0
17.827906548933043,0,0
17.83940397350994,0,0
17.850901398086833,0,0
17.862398822663728,0,0
17.873896247240623,0,0
17.885393671817518,0,0
17.896891096394413,0,0
17.908388520971307,0,0
17.919885945548202,0,0
17.931383370125097,0,0
17.942880794701992,0,0
17.954378219278887,0,0
17.96587564385578,0,0
17.977373068432676,0,0
17.98887049300957,0,0
18.000367917586466,0,0
18.01186534216336,0,0
18.023362766740256,0,0
18.03486019131715,0,0
18.046357615894046,0,0
18.05785504047094,0,0
18.069352465047835,0,0
18.08084988962473,0,0
18.092347314201625,0,0
18.10384473877852,0,0
18.115342163355415,0,0
18.12683958793231,0,0
18.138337012509204,0,0
18.1498344370861,0,0
18.161331861662994,0,0
18.17282928623989,0,0
18.184326710816784,0,0
18.19582413539368,0,0
18.207321559970573,0,0
18.218818984547468,0,0
18.230316409124363,0,0
18.241813833701258,0,0
18.253311258278153,0,0
18.264808682855048,0,0
18.276306107431942,0,0
18.287803532008837,0,0
18.299300956585732,0,0
18.310798381162627,0,0
18.32229580573952,0,0
18.333793230316417,0,0
18.34529065489331,0,0
18.356788079470206,0,0
18.3682855040471,0,0
18.379782928623996,0,0
18.39128035320089,0,0
18.402777777777786,0,0
18.41427520235468,0,0
18.425772626931575,0,0
18.43727005150847,0,0
18.448767476085365,0,0
18.46026490066226,0,0
18.471762325239155,0,0
18.48325974981605,0,0
18.494757174392944,0,0
18.50625459896984,0,0
18.517752023546734,0,0
18.52924944812363,0,0
18.540746872700524,0,0
18.55224429727742,0,0
18.563741721854313,0,0
18.57523914643121,0,0
18.586736571008103,0,0
18.598233995584998,0,0
18.609731420161893,0,0
18.621228844738788,0,0
18.632726269315683,0,0
18.644223693892577,0,0
18.655721118469472,0,0
18.667218543046367,0,0
18.678715967623262,0,0
18.690213392200157,0,0
18.70171081677705,0,0
18.713208241353946,0,0
18.72470566593084,0,0
18.736203090507736,0,0
18.74770051508463,0,0
18.759197939661526,0,0
18.77069536423842,0,0
18.782192788815316,0,0
18.79369021339221,0,0
18.805187637969105,0,0
18.816685062546,0,0
18.828182487122895,0,0
18.83967991169979,0,0
18.851177336276685,0,0
18.86267476085358,0,0
18.874172185430474,0,0
18.88566961000737,0,0
18.897167034584264,0,0
18.90866445916116,0,0
18.920161883738054,0,0
18.93165930831495,0,0
18.943156732891843,0,0
18.954654157468738,0,0
